"Date","Shift","Name","Amount","day_of_week","tip_month","avg_tip_per_employee","avg_tip_per_shift","avg_tip_per_day","avg_tip_per_day_and_shift","avg_tip_per_month","avg_tip_per_month_and_shift","total_earned_per_employee","total_earned_per_emp_day","total_earned_day","total_earned_day_and_shift","total_earned_month","total_earned_month_and_shift"
"2022-02-09","dinner","employee Q",62.1,"Wednesday","February ",71.86,60.79,62.84,58.13,60.03,52.93,7258.13,1298.83,11687.92,7556.8,8163.89,4445.76
"2022-02-10","lunch","employee J",78.67,"Thursday ","February ",70.5,80.65,62.68,78.74,60.03,71.5,22279.25,2897.08,12098.13,4172.99,8163.89,3718.13
"2022-02-10","dinner","employee I",48.0,"Thursday ","February ",56.58,60.79,62.68,56.61,60.03,52.93,6053.62,930.78,12098.13,7925.14,8163.89,4445.76
"2022-02-10","dinner","employee K",40.01,"Thursday ","February ",63.59,60.79,62.68,56.61,60.03,52.93,1653.42,82.75,12098.13,7925.14,8163.89,4445.76
"2022-02-10","dinner","employee Q",72.0,"Thursday ","February ",71.86,60.79,62.68,56.61,60.03,52.93,7258.13,519.44,12098.13,7925.14,8163.89,4445.76
"2022-02-11","lunch","employee K",30.08,"Friday   ","February ",63.59,80.65,73.25,75.79,60.03,71.5,1653.42,435.36,15821.95,5305.62,8163.89,3718.13
"2022-02-11","lunch","employee Q",33.43,"Friday   ","February ",71.86,80.65,73.25,75.79,60.03,71.5,7258.13,1097.03,15821.95,5305.62,8163.89,3718.13
"2022-02-11","dinner","employee B",98.6,"Friday   ","February ",72.22,60.79,73.25,72.03,60.03,52.93,11555.03,2479.75,15821.95,10516.33,8163.89,4445.76
"2022-02-11","dinner","employee J",98.6,"Friday   ","February ",70.5,60.79,73.25,72.03,60.03,52.93,22279.25,3485.69,15821.95,10516.33,8163.89,4445.76
"2022-02-11","dinner","employee K",87.64,"Friday   ","February ",63.59,60.79,73.25,72.03,60.03,52.93,1653.42,435.36,15821.95,10516.33,8163.89,4445.76
"2022-02-12","lunch","employee B",150.92,"Saturday ","February ",72.22,80.65,70.9,81.94,60.03,71.5,11555.03,3892.1,20701.41,11717.21,8163.89,3718.13
"2022-02-12","lunch","employee C",53.84,"Saturday ","February ",57.78,80.65,70.9,81.94,60.03,71.5,3293.66,504.59,20701.41,11717.21,8163.89,3718.13
"2022-02-12","lunch","employee K",107.8,"Saturday ","February ",63.59,80.65,70.9,81.94,60.03,71.5,1653.42,635.97,20701.41,11717.21,8163.89,3718.13
"2022-02-12","dinner","employee E",99.81,"Saturday ","February ",55.61,60.79,70.9,60.3,60.03,52.93,1390.25,552.13,20701.41,8984.2,8163.89,4445.76
"2022-02-12","dinner","employee J",99.81,"Saturday ","February ",70.5,60.79,70.9,60.3,60.03,52.93,22279.25,3258.31,20701.41,8984.2,8163.89,4445.76
"2022-02-12","dinner","employee K",66.53,"Saturday ","February ",63.59,60.79,70.9,60.3,60.03,52.93,1653.42,635.97,20701.41,8984.2,8163.89,4445.76
"2022-02-13","lunch","employee B",102.0,"Sunday   ","February ",72.22,80.65,66.34,77.59,60.03,71.5,11555.03,3809.51,19836.01,12104.44,8163.89,3718.13
"2022-02-13","lunch","employee K",76.5,"Sunday   ","February ",63.59,80.65,66.34,77.59,60.03,71.5,1653.42,309.11,19836.01,12104.44,8163.89,3718.13
"2022-02-13","lunch","employee Q",81.6,"Sunday   ","February ",71.86,80.65,66.34,77.59,60.03,71.5,7258.13,815.32,19836.01,12104.44,8163.89,3718.13
"2022-02-13","dinner","employee B",3.68,"Sunday   ","February ",72.22,60.79,66.34,54.07,60.03,52.93,11555.03,3809.51,19836.01,7731.57,8163.89,4445.76
"2022-02-13","dinner","employee E",7.36,"Sunday   ","February ",55.61,60.79,66.34,54.07,60.03,52.93,1390.25,398.71,19836.01,7731.57,8163.89,4445.76
"2022-02-13","dinner","employee J",11.04,"Sunday   ","February ",70.5,60.79,66.34,54.07,60.03,52.93,22279.25,3662.83,19836.01,7731.57,8163.89,4445.76
"2022-02-14","lunch","employee B",8.4,"Monday   ","February ",72.22,80.65,75.87,96.27,60.03,71.5,11555.03,291.24,14718.5,5679.73,8163.89,3718.13
"2022-02-14","lunch","employee Q",83.95,"Monday   ","February ",71.86,80.65,75.87,96.27,60.03,71.5,7258.13,1748.79,14718.5,5679.73,8163.89,3718.13
"2022-02-14","dinner","employee I",66.1,"Monday   ","February ",56.58,60.79,75.87,66.95,60.03,52.93,6053.62,1283.33,14718.5,9038.77,8163.89,4445.76
"2022-02-14","dinner","employee K",66.1,"Monday   ","February ",63.59,60.79,75.87,66.95,60.03,52.93,1653.42,190.23,14718.5,9038.77,8163.89,4445.76
"2022-02-14","dinner","employee Q",84.97,"Monday   ","February ",71.86,60.79,75.87,66.95,60.03,52.93,7258.13,1748.79,14718.5,9038.77,8163.89,4445.76
"2022-02-15","lunch","employee J",58.25,"Tuesday  ","February ",70.5,80.65,64.66,84.52,60.03,71.5,22279.25,2918.12,11768.14,4310.56,8163.89,3718.13
"2022-02-15","dinner","employee C",55.89,"Tuesday  ","February ",57.78,60.79,64.66,56.93,60.03,52.93,3293.66,549.91,11768.14,7457.58,8163.89,4445.76
"2022-02-15","dinner","employee I",37.25,"Tuesday  ","February ",56.58,60.79,64.66,56.93,60.03,52.93,6053.62,1015.01,11768.14,7457.58,8163.89,4445.76
"2022-02-15","dinner","employee J",55.89,"Tuesday  ","February ",70.5,60.79,64.66,56.93,60.03,52.93,22279.25,2918.12,11768.14,7457.58,8163.89,4445.76
"2022-02-16","lunch","employee Q",61.29,"Wednesday","February ",71.86,80.65,62.84,73.77,60.03,71.5,7258.13,1298.83,11687.92,4131.12,8163.89,3718.13
"2022-02-16","dinner","employee C",54.72,"Wednesday","February ",57.78,60.79,62.84,58.13,60.03,52.93,3293.66,728.7,11687.92,7556.8,8163.89,4445.76
"2022-02-16","dinner","employee I",43.78,"Wednesday","February ",56.58,60.79,62.84,58.13,60.03,52.93,6053.62,928.89,11687.92,7556.8,8163.89,4445.76
"2022-02-16","dinner","employee Q",65.66,"Wednesday","February ",71.86,60.79,62.84,58.13,60.03,52.93,7258.13,1298.83,11687.92,7556.8,8163.89,4445.76
"2022-02-17","lunch","employee C",65.97,"Thursday ","February ",57.78,80.65,62.68,78.74,60.03,71.5,3293.66,458.98,12098.13,4172.99,8163.89,3718.13
"2022-02-17","dinner","employee C",30.01,"Thursday ","February ",57.78,60.79,62.68,56.61,60.03,52.93,3293.66,458.98,12098.13,7925.14,8163.89,4445.76
"2022-02-17","dinner","employee I",42.01,"Thursday ","February ",56.58,60.79,62.68,56.61,60.03,52.93,6053.62,930.78,12098.13,7925.14,8163.89,4445.76
"2022-02-17","dinner","employee J",54.01,"Thursday ","February ",70.5,60.79,62.68,56.61,60.03,52.93,22279.25,2897.08,12098.13,7925.14,8163.89,4445.76
"2022-02-18","lunch","employee J",121.64,"Friday   ","February ",70.5,80.65,73.25,75.79,60.03,71.5,22279.25,3485.69,15821.95,5305.62,8163.89,3718.13
"2022-02-18","dinner","employee B",67.67,"Friday   ","February ",72.22,60.79,73.25,72.03,60.03,52.93,11555.03,2479.75,15821.95,10516.33,8163.89,4445.76
"2022-02-18","dinner","employee I",33.84,"Friday   ","February ",56.58,60.79,73.25,72.03,60.03,52.93,6053.62,913.21,15821.95,10516.33,8163.89,4445.76
"2022-02-18","dinner","employee Q",76.14,"Friday   ","February ",71.86,60.79,73.25,72.03,60.03,52.93,7258.13,1097.03,15821.95,10516.33,8163.89,4445.76
"2022-02-19","lunch","employee B",73.7,"Saturday ","February ",72.22,80.65,70.9,81.94,60.03,71.5,11555.03,3892.1,20701.41,11717.21,8163.89,3718.13
"2022-02-19","lunch","employee C",73.7,"Saturday ","February ",57.78,80.65,70.9,81.94,60.03,71.5,3293.66,504.59,20701.41,11717.21,8163.89,3718.13
"2022-02-19","lunch","employee Q",95.85,"Saturday ","February ",71.86,80.65,70.9,81.94,60.03,71.5,7258.13,1284.48,20701.41,11717.21,8163.89,3718.13
"2022-02-19","dinner","employee B",49.09,"Saturday ","February ",72.22,60.79,70.9,60.3,60.03,52.93,11555.03,3892.1,20701.41,8984.2,8163.89,4445.76
"2022-02-19","dinner","employee C",63.12,"Saturday ","February ",57.78,60.79,70.9,60.3,60.03,52.93,3293.66,504.59,20701.41,8984.2,8163.89,4445.76
"2022-02-19","dinner","employee J",63.12,"Saturday ","February ",70.5,60.79,70.9,60.3,60.03,52.93,22279.25,3258.31,20701.41,8984.2,8163.89,4445.76
"2022-02-20","lunch","employee B",70.05,"Sunday   ","February ",72.22,80.65,66.34,77.59,60.03,71.5,11555.03,3809.51,19836.01,12104.44,8163.89,3718.13
"2022-02-20","lunch","employee C",70.05,"Sunday   ","February ",57.78,80.65,66.34,77.59,60.03,71.5,3293.66,375.13,19836.01,12104.44,8163.89,3718.13
"2022-02-20","lunch","employee I",70.05,"Sunday   ","February ",56.58,80.65,66.34,77.59,60.03,71.5,6053.62,595.59,19836.01,12104.44,8163.89,3718.13
"2022-02-20","lunch","employee Q",28.01,"Sunday   ","February ",71.86,80.65,66.34,77.59,60.03,71.5,7258.13,815.32,19836.01,12104.44,8163.89,3718.13
"2022-02-20","dinner","employee B",44.19,"Sunday   ","February ",72.22,60.79,66.34,54.07,60.03,52.93,11555.03,3809.51,19836.01,7731.57,8163.89,4445.76
"2022-02-20","dinner","employee C",19.64,"Sunday   ","February ",57.78,60.79,66.34,54.07,60.03,52.93,3293.66,375.13,19836.01,7731.57,8163.89,4445.76
"2022-02-20","dinner","employee I",34.37,"Sunday   ","February ",56.58,60.79,66.34,54.07,60.03,52.93,6053.62,595.59,19836.01,7731.57,8163.89,4445.76
"2022-02-21","lunch","employee I",48.63,"Monday   ","February ",56.58,80.65,75.87,96.27,60.03,71.5,6053.62,1283.33,14718.5,5679.73,8163.89,3718.13
"2022-02-21","lunch","employee Q",138.95,"Monday   ","February ",71.86,80.65,75.87,96.27,60.03,71.5,7258.13,1748.79,14718.5,5679.73,8163.89,3718.13
"2022-02-21","dinner","employee C",38.57,"Monday   ","February ",57.78,60.79,75.87,66.95,60.03,52.93,3293.66,385.83,14718.5,9038.77,8163.89,4445.76
"2022-02-21","dinner","employee I",76.41,"Monday   ","February ",56.58,60.79,75.87,66.95,60.03,52.93,6053.62,1283.33,14718.5,9038.77,8163.89,4445.76
"2022-02-21","dinner","employee Q",85.96,"Monday   ","February ",71.86,60.79,75.87,66.95,60.03,52.93,7258.13,1748.79,14718.5,9038.77,8163.89,4445.76
"2022-02-22","lunch","employee J",41.94,"Tuesday  ","February ",70.5,80.65,64.66,84.52,60.03,71.5,22279.25,2918.12,11768.14,4310.56,8163.89,3718.13
"2022-02-22","dinner","employee C",19.57,"Tuesday  ","February ",57.78,60.79,64.66,56.93,60.03,52.93,3293.66,549.91,11768.14,7457.58,8163.89,4445.76
"2022-02-22","dinner","employee I",29.36,"Tuesday  ","February ",56.58,60.79,64.66,56.93,60.03,52.93,6053.62,1015.01,11768.14,7457.58,8163.89,4445.76
"2022-02-22","dinner","employee Q",44.04,"Tuesday  ","February ",71.86,60.79,64.66,56.93,60.03,52.93,7258.13,494.24,11768.14,7457.58,8163.89,4445.76
"2022-02-23","lunch","employee B",19.29,"Wednesday","February ",72.22,80.65,62.84,73.77,60.03,71.5,11555.03,19.29,11687.92,4131.12,8163.89,3718.13
"2022-02-23","lunch","employee Q",96.45,"Wednesday","February ",71.86,80.65,62.84,73.77,60.03,71.5,7258.13,1298.83,11687.92,4131.12,8163.89,3718.13
"2022-02-23","dinner","employee C",27.36,"Wednesday","February ",57.78,60.79,62.84,58.13,60.03,52.93,3293.66,728.7,11687.92,7556.8,8163.89,4445.76
"2022-02-23","dinner","employee I",31.57,"Wednesday","February ",56.58,60.79,62.84,58.13,60.03,52.93,6053.62,928.89,11687.92,7556.8,8163.89,4445.76
"2022-02-23","dinner","employee Q",37.88,"Wednesday","February ",71.86,60.79,62.84,58.13,60.03,52.93,7258.13,1298.83,11687.92,7556.8,8163.89,4445.76
"2022-02-24","lunch","employee J",100.24,"Thursday ","February ",70.5,80.65,62.68,78.74,60.03,71.5,22279.25,2897.08,12098.13,4172.99,8163.89,3718.13
"2022-02-24","dinner","employee C",39.41,"Thursday ","February ",57.78,60.79,62.68,56.61,60.03,52.93,3293.66,458.98,12098.13,7925.14,8163.89,4445.76
"2022-02-24","dinner","employee I",32.84,"Thursday ","February ",56.58,60.79,62.68,56.61,60.03,52.93,6053.62,930.78,12098.13,7925.14,8163.89,4445.76
"2022-02-24","dinner","employee J",59.12,"Thursday ","February ",70.5,60.79,62.68,56.61,60.03,52.93,22279.25,2897.08,12098.13,7925.14,8163.89,4445.76
"2022-02-25","lunch","employee B",25.1,"Friday   ","February ",72.22,80.65,73.25,75.79,60.03,71.5,11555.03,2479.75,15821.95,5305.62,8163.89,3718.13
"2022-02-25","lunch","employee J",58.54,"Friday   ","February ",70.5,80.65,73.25,75.79,60.03,71.5,22279.25,3485.69,15821.95,5305.62,8163.89,3718.13
"2022-02-25","dinner","employee B",55.94,"Friday   ","February ",72.22,60.79,73.25,72.03,60.03,52.93,11555.03,2479.75,15821.95,10516.33,8163.89,4445.76
"2022-02-25","dinner","employee I",63.93,"Friday   ","February ",56.58,60.79,73.25,72.03,60.03,52.93,6053.62,913.21,15821.95,10516.33,8163.89,4445.76
"2022-02-25","dinner","employee J",47.95,"Friday   ","February ",70.5,60.79,73.25,72.03,60.03,52.93,22279.25,3485.69,15821.95,10516.33,8163.89,4445.76
"2022-02-26","lunch","employee B",90.93,"Saturday ","February ",72.22,80.65,70.9,81.94,60.03,71.5,11555.03,3892.1,20701.41,11717.21,8163.89,3718.13
"2022-02-26","lunch","employee C",77.94,"Saturday ","February ",57.78,80.65,70.9,81.94,60.03,71.5,3293.66,504.59,20701.41,11717.21,8163.89,3718.13
"2022-02-26","lunch","employee K",65.02,"Saturday ","February ",63.59,80.65,70.9,81.94,60.03,71.5,1653.42,635.97,20701.41,11717.21,8163.89,3718.13
"2022-02-26","dinner","employee E",77.16,"Saturday ","February ",55.61,60.79,70.9,60.3,60.03,52.93,1390.25,552.13,20701.41,8984.2,8163.89,4445.76
"2022-02-26","dinner","employee J",77.16,"Saturday ","February ",70.5,60.79,70.9,60.3,60.03,52.93,22279.25,3258.31,20701.41,8984.2,8163.89,4445.76
"2022-02-26","dinner","employee K",77.16,"Saturday ","February ",63.59,60.79,70.9,60.3,60.03,52.93,1653.42,635.97,20701.41,8984.2,8163.89,4445.76
"2022-02-27","lunch","employee B",38.12,"Sunday   ","February ",72.22,80.65,66.34,77.59,60.03,71.5,11555.03,3809.51,19836.01,12104.44,8163.89,3718.13
"2022-02-27","lunch","employee J",106.76,"Sunday   ","February ",70.5,80.65,66.34,77.59,60.03,71.5,22279.25,3662.83,19836.01,12104.44,8163.89,3718.13
"2022-02-27","lunch","employee K",68.63,"Sunday   ","February ",63.59,80.65,66.34,77.59,60.03,71.5,1653.42,309.11,19836.01,12104.44,8163.89,3718.13
"2022-02-27","dinner","employee B",36.17,"Sunday   ","February ",72.22,60.79,66.34,54.07,60.03,52.93,11555.03,3809.51,19836.01,7731.57,8163.89,4445.76
"2022-02-27","dinner","employee C",54.26,"Sunday   ","February ",57.78,60.79,66.34,54.07,60.03,52.93,3293.66,375.13,19836.01,7731.57,8163.89,4445.76
"2022-02-27","dinner","employee E",54.26,"Sunday   ","February ",55.61,60.79,66.34,54.07,60.03,52.93,1390.25,398.71,19836.01,7731.57,8163.89,4445.76
"2022-02-28","lunch","employee J",107.55,"Monday   ","February ",70.5,80.65,75.87,96.27,60.03,71.5,22279.25,2212.17,14718.5,5679.73,8163.89,3718.13
"2022-02-28","dinner","employee I",54.47,"Monday   ","February ",56.58,60.79,75.87,66.95,60.03,52.93,6053.62,1283.33,14718.5,9038.77,8163.89,4445.76
"2022-02-28","dinner","employee J",70.05,"Monday   ","February ",70.5,60.79,75.87,66.95,60.03,52.93,22279.25,2212.17,14718.5,9038.77,8163.89,4445.76
"2022-02-28","dinner","employee K",70.05,"Monday   ","February ",63.59,60.79,75.87,66.95,60.03,52.93,1653.42,190.23,14718.5,9038.77,8163.89,4445.76
"2022-03-01","lunch","employee J",42.92,"Tuesday  ","March    ",70.5,80.65,64.66,84.52,71.74,76.68,22279.25,2918.12,11768.14,4310.56,10331.26,3987.27
"2022-03-01","dinner","employee C",67.11,"Tuesday  ","March    ",57.78,60.79,64.66,56.93,71.74,68.96,3293.66,549.91,11768.14,7457.58,10331.26,6343.99
"2022-03-01","dinner","employee Q",67.11,"Tuesday  ","March    ",71.86,60.79,64.66,56.93,71.74,68.96,7258.13,494.24,11768.14,7457.58,10331.26,6343.99
"2022-03-02","lunch","employee J",93.11,"Wednesday","March    ",70.5,80.65,62.84,73.77,71.74,76.68,22279.25,3845.05,11687.92,4131.12,10331.26,3987.27
"2022-03-02","dinner","employee C",34.63,"Wednesday","March    ",57.78,60.79,62.84,58.13,71.74,68.96,3293.66,728.7,11687.92,7556.8,10331.26,6343.99
"2022-03-02","dinner","employee I",32.16,"Wednesday","March    ",56.58,60.79,62.84,58.13,71.74,68.96,6053.62,928.89,11687.92,7556.8,10331.26,6343.99
"2022-03-02","dinner","employee Q",44.52,"Wednesday","March    ",71.86,60.79,62.84,58.13,71.74,68.96,7258.13,1298.83,11687.92,7556.8,10331.26,6343.99
"2022-03-03","lunch","employee Q",94.9,"Thursday ","March    ",71.86,80.65,62.68,78.74,71.74,76.68,7258.13,519.44,12098.13,4172.99,10331.26,3987.27
"2022-03-03","dinner","employee B",86.9,"Thursday ","March    ",72.22,60.79,62.68,56.61,71.74,68.96,11555.03,1063.14,12098.13,7925.14,10331.26,6343.99
"2022-03-03","dinner","employee C",82.09,"Thursday ","March    ",57.78,60.79,62.68,56.61,71.74,68.96,3293.66,458.98,12098.13,7925.14,10331.26,6343.99
"2022-03-03","dinner","employee I",67.59,"Thursday ","March    ",56.58,60.79,62.68,56.61,71.74,68.96,6053.62,930.78,12098.13,7925.14,10331.26,6343.99
"2022-03-04","lunch","employee K",65.95,"Friday   ","March    ",63.59,80.65,73.25,75.79,71.74,76.68,1653.42,435.36,15821.95,5305.62,10331.26,3987.27
"2022-03-04","lunch","employee Q",65.95,"Friday   ","March    ",71.86,80.65,73.25,75.79,71.74,76.68,7258.13,1097.03,15821.95,5305.62,10331.26,3987.27
"2022-03-04","dinner","employee B",115.09,"Friday   ","March    ",72.22,60.79,73.25,72.03,71.74,68.96,11555.03,2479.75,15821.95,10516.33,10331.26,6343.99
"2022-03-04","dinner","employee K",115.09,"Friday   ","March    ",63.59,60.79,73.25,72.03,71.74,68.96,1653.42,435.36,15821.95,10516.33,10331.26,6343.99
"2022-03-04","dinner","employee Q",115.09,"Friday   ","March    ",71.86,60.79,73.25,72.03,71.74,68.96,7258.13,1097.03,15821.95,10516.33,10331.26,6343.99
"2022-03-05","lunch","employee B",45.97,"Saturday ","March    ",72.22,80.65,70.9,81.94,71.74,76.68,11555.03,3892.1,20701.41,11717.21,10331.26,3987.27
"2022-03-05","lunch","employee J",41.37,"Saturday ","March    ",70.5,80.65,70.9,81.94,71.74,76.68,22279.25,3258.31,20701.41,11717.21,10331.26,3987.27
"2022-03-05","lunch","employee K",45.97,"Saturday ","March    ",63.59,80.65,70.9,81.94,71.74,76.68,1653.42,635.97,20701.41,11717.21,10331.26,3987.27
"2022-03-05","lunch","employee Q",18.39,"Saturday ","March    ",71.86,80.65,70.9,81.94,71.74,76.68,7258.13,1284.48,20701.41,11717.21,10331.26,3987.27
"2022-03-05","dinner","employee B",93.35,"Saturday ","March    ",72.22,60.79,70.9,60.3,71.74,68.96,11555.03,3892.1,20701.41,8984.2,10331.26,6343.99
"2022-03-05","dinner","employee E",93.35,"Saturday ","March    ",55.61,60.79,70.9,60.3,71.74,68.96,1390.25,552.13,20701.41,8984.2,10331.26,6343.99
"2022-03-05","dinner","employee J",93.35,"Saturday ","March    ",70.5,60.79,70.9,60.3,71.74,68.96,22279.25,3258.31,20701.41,8984.2,10331.26,6343.99
"2022-03-06","lunch","employee B",57.35,"Sunday   ","March    ",72.22,80.65,66.34,77.59,71.74,76.68,11555.03,3809.51,19836.01,12104.44,10331.26,3987.27
"2022-03-06","lunch","employee J",52.14,"Sunday   ","March    ",70.5,80.65,66.34,77.59,71.74,76.68,22279.25,3662.83,19836.01,12104.44,10331.26,3987.27
"2022-03-06","lunch","employee K",41.71,"Sunday   ","March    ",63.59,80.65,66.34,77.59,71.74,76.68,1653.42,309.11,19836.01,12104.44,10331.26,3987.27
"2022-03-06","lunch","employee Q",18.25,"Sunday   ","March    ",71.86,80.65,66.34,77.59,71.74,76.68,7258.13,815.32,19836.01,12104.44,10331.26,3987.27
"2022-03-06","dinner","employee B",62.51,"Sunday   ","March    ",72.22,60.79,66.34,54.07,71.74,68.96,11555.03,3809.51,19836.01,7731.57,10331.26,6343.99
"2022-03-06","dinner","employee E",48.61,"Sunday   ","March    ",55.61,60.79,66.34,54.07,71.74,68.96,1390.25,398.71,19836.01,7731.57,10331.26,6343.99
"2022-03-06","dinner","employee I",55.56,"Sunday   ","March    ",56.58,60.79,66.34,54.07,71.74,68.96,6053.62,595.59,19836.01,7731.57,10331.26,6343.99
"2022-03-07","lunch","employee Q",142.08,"Monday   ","March    ",71.86,80.65,75.87,96.27,71.74,76.68,7258.13,1748.79,14718.5,5679.73,10331.26,3987.27
"2022-03-07","dinner","employee I",98.84,"Monday   ","March    ",56.58,60.79,75.87,66.95,71.74,68.96,6053.62,1283.33,14718.5,9038.77,10331.26,6343.99
"2022-03-07","dinner","employee Q",111.2,"Monday   ","March    ",71.86,60.79,75.87,66.95,71.74,68.96,7258.13,1748.79,14718.5,9038.77,10331.26,6343.99
"2022-03-08","lunch","employee J",82.45,"Tuesday  ","March    ",70.5,80.65,64.66,84.52,71.74,76.68,22279.25,2918.12,11768.14,4310.56,10331.26,3987.27
"2022-03-08","dinner","employee C",50.09,"Tuesday  ","March    ",57.78,60.79,64.66,56.93,71.74,68.96,3293.66,549.91,11768.14,7457.58,10331.26,6343.99
"2022-03-08","dinner","employee I",38.97,"Tuesday  ","March    ",56.58,60.79,64.66,56.93,71.74,68.96,6053.62,1015.01,11768.14,7457.58,10331.26,6343.99
"2022-03-08","dinner","employee Q",50.09,"Tuesday  ","March    ",71.86,60.79,64.66,56.93,71.74,68.96,7258.13,494.24,11768.14,7457.58,10331.26,6343.99
"2022-03-09","lunch","employee C",6.84,"Wednesday","March    ",57.78,80.65,62.84,73.77,71.74,76.68,3293.66,728.7,11687.92,4131.12,10331.26,3987.27
"2022-03-09","lunch","employee J",79.98,"Wednesday","March    ",70.5,80.65,62.84,73.77,71.74,76.68,22279.25,3845.05,11687.92,4131.12,10331.26,3987.27
"2022-03-09","dinner","employee C",36.17,"Wednesday","March    ",57.78,60.79,62.84,58.13,71.74,68.96,3293.66,728.7,11687.92,7556.8,10331.26,6343.99
"2022-03-09","dinner","employee I",42.2,"Wednesday","March    ",56.58,60.79,62.84,58.13,71.74,68.96,6053.62,928.89,11687.92,7556.8,10331.26,6343.99
"2022-03-09","dinner","employee Q",54.25,"Wednesday","March    ",71.86,60.79,62.84,58.13,71.74,68.96,7258.13,1298.83,11687.92,7556.8,10331.26,6343.99
"2022-03-10","lunch","employee Q",84.47,"Thursday ","March    ",71.86,80.65,62.68,78.74,71.74,76.68,7258.13,519.44,12098.13,4172.99,10331.26,3987.27
"2022-03-10","dinner","employee B",67.01,"Thursday ","March    ",72.22,60.79,62.68,56.61,71.74,68.96,11555.03,1063.14,12098.13,7925.14,10331.26,6343.99
"2022-03-10","dinner","employee C",59.54,"Thursday ","March    ",57.78,60.79,62.68,56.61,71.74,68.96,3293.66,458.98,12098.13,7925.14,10331.26,6343.99
